9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00 0.000000000000000000e+00 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00
9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07
9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07
9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00
0.000000000000000000e+00 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00
0.000000000000000000e+00 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00
0.000000000000000000e+00 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07
0.000000000000000000e+00 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00
9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00
9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00
0.000000000000000000e+00 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 9.999999974752427079e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
